id,imps
30302,60
42288,60
44085,30
44084,30
44087,60
44086,150
44081,100
02579,150
44080,30
45190,150
45191,150
45192,30
45193,100
45194,30
45195,30
45196,150
45197,60
45198,30
45199,150
80041,150
80040,150
80043,150
80042,60
80045,30
80044,60
80047,30
80046,150
80049,100
80048,150
85039,150
85038,60
42218,30
42219,60
42216,60
42217,150
42214,30
42215,150
42212,150
42213,150
42210,30
24460,100
10039,150
10038,150
10035,150
10034,150
10037,150
10031,60
10030,30
10033,150
10032,150
80691,100
50171,60
54538,150
54539,150
54530,150
54531,150
54532,150
54533,150
54534,150
54535,60
54536,150
54537,150
59168,30
59169,100
70404,150
70405,150
70402,150
70403,30
70400,150
70401,150
59160,60
59161,150
59162,30
59163,7
59164,150
59165,30
59166,100
59167,150
80185,60
58127,150
80186,150
91495,30
58126,150
80549,30
80180,150
67344,30
62-15,150
58124,150
80181,30
62-14,150
67341,60
2B261,150
28279,30
2B263,150
11079,150
2B265,150
2B264,150
2B267,150
28270,150
28271,150
28272,150
28273,150
28274,150
28275,30
28276,150
28277,150
79250,150
67349,30
67348,30
89473,150
89472,150
89471,150
89470,150
89477,150
62-19,150
89475,150
89474,150
89479,100
62-18,150
51018,150
51019,150
51010,150
51012,100
51013,100
51014,100
51015,150
51016,150
51017,150
79252,150
62297,100
11146,100
11147,150
11144,150
11142,30
28301,30
11140,30
11141,150
56248,60
56249,30
79256,150
56240,60
56241,150
56242,150
56243,60
56244,150
56245,150
56246,30
56247,30
57119,30
57118,30
57113,150
57112,60
57111,100
57110,60
57117,150
57116,60
57115,150
57114,150
16318,150
16312,150
16310,150
16316,100
16317,150
16314,150
16315,150
52091,150
52090,150
52093,150
52092,150
52095,150
52094,150
52097,150
52099,150
60182,100
60183,100
60180,150
60181,30
60186,60
60187,150
60184,60
60185,60
60188,60
60189,30
21208,150
21209,100
21202,150
21203,150
21200,30
21201,150
21207,150
21204,150
21205,150
81059,30
81058,150
81051,150
81050,150
81053,150
81052,30
81055,150
81054,100
73200,30
17045,60
17044,100
17047,60
17046,30
17041,100
17040,30
17043,150
17042,100
68078,60
68079,60
17049,150
17048,150
11307,30
62768,150
62769,150
62764,7
62765,30
62766,150
62767,30
62760,150
62761,150
62762,150
62763,30
08209,150
08208,150
08207,60
08206,60
08205,150
08204,150
08203,150
08202,150
08201,150
08200,150
21-18,150
21-19,150
21-16,150
21-17,150
21-14,150
21-15,150
21-13,150
91386,30
59403,100
59402,100
59401,30
59400,30
59407,150
59406,30
59405,7
59404,100
59409,150
59408,100
55188,150
55189,30
55182,150
55183,150
55180,30
55181,150
55186,30
55184,60
55185,150
50001,60
50002,100
50003,150
50004,150
50005,150
50006,150
50007,30
50008,30
50009,100
80-15,150
80-14,150
80-13,150
80-12,150
80-11,150
23114,150
23115,150
23116,150
23117,150
23110,150
23111,150
23112,150
23113,150
23118,150
23119,150
61448,150
61449,150
61444,150
61445,150
61446,150
61447,150
61440,30
61441,150
61442,150
61443,30
64186,150
64187,150
52538,150
28133,150
28132,30
52539,150
28137,100
28136,30
28135,30
28134,7
64182,150
28139,150
79032,150
64183,30
79033,150
64180,150
79034,7
64181,150
79035,150
52536,150
55232,150
52534,7
55236,30
55237,150
55239,30
52535,30
85231,60
85233,150
85232,150
85235,150
85234,60
85237,150
85236,30
85239,60
85238,30
27316,150
27317,150
27315,60
27312,30
27313,60
27310,100
27311,60
27318,60
27319,150
70153,150
25228,30
25229,150
25224,100
25225,100
25226,150
25227,60
25220,150
25221,100
25222,150
25223,150
02539,150
02538,150
02533,150
02532,150
02531,150
02530,150
02537,100
02536,7
02535,150
02534,150
47-09,150
02118,100
51251,150
33164,30
33165,7
33166,30
33167,30
33160,30
33161,30
33162,7
33163,100
71337,150
71336,150
71335,150
71334,150
33168,60
33169,30
71331,60
71330,100
47-05,150
02117,150
31-24,150
02116,150
33292,100
33293,30
33290,150
33291,30
33296,60
33297,100
33294,30
33295,7
33298,60
33299,60
61167,150
71591,100
71590,60
61166,150
61165,150
01370,60
01371,60
01372,150
01373,150
01374,60
01375,100
01376,7
01378,30
01379,30
61162,150
61161,150
76648,100
76649,60
76646,100
76647,30
76644,30
61160,60
76642,150
76643,150
76640,30
76641,150
03288,150
03289,150
03286,30
03287,150
03284,150
03285,150
03282,150
03283,150
03280,150
03281,150
18013,60
14571,30
14572,150
14573,150
14574,30
14575,150
14576,150
18014,150
14578,30
14579,150
18019,150
18018,150
38110,7
38111,60
38112,150
38113,150
38114,30
38115,150
38116,150
38117,60
38118,60
31478,150
31479,150
31474,150
31475,7
31476,150
31477,150
31470,150
31471,150
31472,150
31473,30
15195,150
15194,150
15197,150
15196,150
15191,150
15190,150
15192,150
15199,150
15198,150
47148,150
47141,150
47140,150
47143,150
47142,150
47145,150
47144,100
47147,150
47146,7
15223,150
15222,150
15221,100
15220,150
15227,100
15226,150
15225,150
15224,150
15229,100
15228,150
39243,150
39241,60
39240,150
39247,150
39246,150
39245,150
39244,150
39249,150
39248,150
77204,150
88238,150
88239,100
2A295,150
88232,100
88233,150
88230,100
88231,60
88236,150
88237,150
88234,150
88235,150
21044,150
21045,150
21046,150
21047,150
21040,150
21041,150
21042,60
21043,150
21048,100
48032,150
45005,150
45002,150
45001,150
81219,150
81218,30
81213,30
81212,150
81211,150
81210,150
81217,150
81216,150
81215,150
81214,150
53122,150
53123,150
53120,150
53121,150
53126,150
53127,150
53124,30
53125,150
53128,150
53129,60
58112,150
58113,150
58110,150
58111,150
54479,150
54478,60
58114,150
58115,150
54475,150
54474,30
54477,150
54476,100
54471,150
54470,150
54473,150
54472,150
62568,30
62569,150
62566,60
62567,100
62564,30
62565,150
62562,150
62563,30
62560,60
62561,100
70-07,150
70-06,150
70-05,150
70-04,150
70-03,150
70-02,150
70-01,150
70-09,150
70-08,150
63174,150
63175,150
78372,7
52362,150
55492,150
95604,30
55493,150
59649,100
59648,30
59645,150
55494,150
59647,100
59646,7
59641,30
59640,100
59643,30
55495,150
55496,150
55497,150
52367,150
59399,30
59398,30
59393,150
59392,7
59391,100
59390,60
59397,30
59396,60
59395,30
59394,100
95042,60
52366,60
95040,60
95046,60
52365,150
50578,150
50579,100
59526,30
52364,150
50570,150
50571,150
50572,150
50573,30
50574,150
50575,100
50576,30
50577,150
74107,100
59528,150
28339,60
59529,30
28335,100
28334,30
28337,60
28336,150
28331,150
28330,30
28333,100
28332,30
06089,60
06088,150
06087,150
06086,150
06085,7
06084,30
06083,7
06082,150
06081,150
06080,150
77529,60
2B030,150
55433,150
55430,150
2B033,60
2B034,150
55437,150
32419,150
32418,150
32417,100
32416,150
32415,150
32414,150
32413,150
32412,150
32411,150
32410,150
56169,100
56168,100
56165,30
56164,100
56167,7
56166,100
56161,7
56160,150
56163,150
56162,30
24558,150
93053,7
93050,7
93051,7
93057,7
93055,7
93059,7
61135,150
51229,150
51228,150
61130,150
61131,150
61133,150
51223,150
51222,150
51220,30
51227,150
51226,150
51225,100
51224,30
25028,150
25029,150
25026,150
25027,150
25024,30
25025,150
25022,150
25020,7
25021,150
64418,60
64419,100
64414,150
64415,150
64416,150
64417,30
64410,60
64411,150
64412,150
64413,30
32-09,150
32-08,150
32-01,150
32-03,150
32-02,150
32-05,150
32-04,150
32-07,150
32-06,150
68128,150
59121,100
68129,150
83035,30
83034,30
49345,150
49344,150
49347,60
24044,150
49341,7
24042,150
49343,30
49342,150
78089,60
49349,150
49348,150
24048,100
88196,60
64444,30
03048,150
03049,100
08018,150
08019,150
03040,7
03041,150
03042,150
03043,100
03044,30
03045,100
03046,150
03047,100
58255,150
58254,150
58257,150
58256,150
58251,30
58250,100
58253,150
58252,150
58259,100
58258,150
45103,150
32264,150
30109,60
30108,150
30107,60
30106,150
30105,150
30104,100
30103,60
30102,30
30101,60
30100,60
78624,30
78623,60
31278,30
31279,150
31276,150
31277,60
31274,30
31275,150
31272,150
31273,60
31270,30
31271,100
27536,60
27537,150
27534,60
27535,60
27532,150
27533,30
27530,150
27531,60
91027,7
91021,7
27538,150
27539,150
23099,150
23098,150
23091,150
23090,150
23093,150
23092,150
23095,150
23097,150
23096,30
29145,150
29144,30
29147,30
29146,30
29141,150
29140,30
29143,150
29142,150
67495,30
67494,60
67497,60
67496,60
29149,30
29148,100
67493,60
67492,30
23204,150
68123,60
23205,150
49371,100
55375,150
55374,150
55377,150
55376,150
55371,150
55370,150
55373,150
55372,150
55379,150
55378,150
50633,150
50631,150
50630,150
50637,150
50636,150
50635,150
50634,150
50639,100
50638,150
92046,7
92047,100
92044,7
04025,150
22056,150
22057,60
22054,100
22055,150
22052,150
22053,150
22050,7
22051,150
68141,30
22058,150
22059,60
14568,60
06-24,150
06-25,150
06-26,150
05079,150
05078,150
05073,150
05072,150
05071,150
05070,150
05077,150
05076,150
05075,150
05074,150
88-12,150
70299,150
70298,150
70297,150
70296,150
70295,150
70294,30
70293,150
70292,150
70291,150
70290,150
32263,150
02768,100
02769,60
02762,150
02763,150
02760,60
02761,150
02766,100
02767,7
02764,150
02765,7
04030,150
04031,150
04032,150
04033,150
09002,150
09003,150
04036,150
09001,150
04039,150
09008,100
09009,150
88-11,150
33317,7
33316,150
33315,30
33314,60
33312,7
33311,60
33310,150
14299,30
14298,150
33319,150
33318,7
76439,30
76438,30
68040,150
76431,150
76430,150
76433,60
76432,100
76435,30
76434,30
76437,100
76436,30
76268,60
76269,100
01235,150
01234,30
01237,7
01236,60
37128,60
37129,60
01233,150
01232,150
37124,30
37125,150
37126,60
37127,150
37120,100
37121,150
37122,7
37123,60
86177,60
86176,150
86175,150
86174,60
86173,100
86172,150
86171,150
86170,150
72009,150
86178,100
14435,30
14437,30
14436,30
14431,100
14430,150
14433,150
14432,30
14439,150
14438,30
38095,30
38094,30
38097,7
38091,7
38090,150
38093,150
38092,150
70499,150
38099,30
38098,150
70498,150
27631,150
89257,60
70496,150
89256,150
70491,150
89255,100
70490,150
38323,60
38322,150
38321,150
38320,60
38326,150
38325,7
38324,60
89253,150
38329,150
38328,100
89252,150
89251,150
89250,150
94043,7
43099,100
43098,150
43097,150
43096,100
43095,150
43094,150
43093,150
43092,150
43091,150
43090,150
89358,150
89359,150
89352,150
89353,150
89350,150
89351,150
89356,150
89354,7
89355,150
65129,150
65128,150
65127,150
65126,150
65125,60
65124,150
65123,150
65122,150
65121,60
65120,150
60579,60
60578,60
60577,150
60576,100
60575,60
60574,150
60573,150
60572,60
60571,150
60570,150
46111,30
46110,150
46113,150
46112,100
46115,100
46114,150
46117,60
46116,150
46119,150
46118,150
74257,100
69158,100
69159,7
69152,7
69153,30
69150,150
69151,60
69156,30
69157,60
69154,30
69155,60
88005,100
88004,150
88007,150
88006,60
88001,150
88003,150
88002,60
88009,100
88008,100
52442,150
52443,150
52440,150
17271,150
52446,150
52447,60
52444,150
52445,150
52448,7
52449,60
27639,60
63008,150
63009,150
63006,150
63007,150
63004,150
63005,150
63002,150
63003,100
27638,60
63001,100
64385,150
64386,30
64387,30
64380,150
64381,150
64382,150
64383,150
78070,60
64388,150
64389,60
58097,150
58096,100
58095,100
58094,150
21589,150
21588,150
58090,150
21585,100
21584,150
21587,150
21586,100
21581,150
21580,150
21583,150
21582,150
48188,150
48189,60
48180,150
48181,150
48182,150
48183,150
48184,150
48185,150
48186,150
48187,150
67138,60
67139,30
67136,100
67137,30
79119,150
79118,150
79117,150
79116,150
79115,150
79114,30
79113,150
79112,100
79111,150
13038,150
13039,30
13034,150
13035,100
13036,100
13037,60
13030,150
13031,60
13032,60
13033,100
62067,150
62066,150
54158,150
54159,30
62063,150
62062,150
62061,150
62060,150
54152,60
54153,150
54150,150
54151,150
54156,150
54157,100
54154,100
54155,150
51528,150
51529,150
27633,150
27632,100
27635,60
27634,150
27637,60
27636,60
51520,150
51521,150
51522,7
51523,100
51524,150
51525,150
51526,150
51527,100
85012,150
59058,30
51188,150
59054,100
59055,30
59056,100
59057,60
59050,30
59051,60
59052,60
59053,60
85017,30
85016,30
2B175,150
2B177,150
2B176,150
2B171,150
2B170,150
2B173,150
2B172,150
2B179,150
2B178,150
27189,60
27188,60
27187,60
27185,60
51181,100
27183,150
27182,30
27181,100
27180,150
50438,150
50435,100
50434,100
50437,150
50436,150
50431,150
50430,150
50433,150
50432,150
51388,100
51389,100
32208,150
32209,150
51384,30
32207,150
51386,150
51387,30
51380,150
51381,150
51382,100
32201,150
65247,30
65244,100
65245,60
65242,150
65243,150
65240,150
65241,150
65248,150
65249,150
31225,150
31224,60
29174,60
31228,30
50178,150
61482,150
32376,150
32377,150
57609,150
57603,60
57602,30
57601,30
57600,60
57607,150
57606,30
57605,60
57604,100
52125,30
52124,150
52127,150
52126,150
52121,30
52120,150
52123,150
52122,150
52129,150
52128,150
51538,150
60037,30
60034,60
60035,150
60032,60
60033,30
60030,150
60031,150
60038,60
60039,100
32378,150
79020,30
32379,150
88123,150
76291,7
46247,150
18268,150
18269,150
18260,150
18261,150
18262,150
18263,30
18264,150
18265,150
18266,150
18267,60
15098,150
15099,150
30318,30
30319,30
30316,150
30317,30
30314,100
30315,60
30312,60
30313,30
30310,150
30311,150
39438,100
17337,150
08191,7
08190,60
08197,150
08196,150
08195,150
52326,150
39430,100
39431,60
39432,150
08198,150
39434,150
17335,150
39436,150
39437,60
52322,150
68366,30
68367,30
68364,60
68365,150
68362,30
52321,150
68360,30
68361,100
52320,150
55079,30
68368,60
67356,60
62-01,150
67354,60
62-03,150
62-04,150
62-05,150
62-06,150
62-07,150
62-09,150
67358,60
67359,60
76141,60
76140,150
76143,60
76142,60
38-29,150
76144,100
76147,60
76146,100
38-25,150
76148,150
38-21,150
38-23,150
78020,100
34147,60
34146,7
34145,7
34144,150
34143,30
34142,60
34141,150
34140,60
91274,7
91275,7
34149,150
34148,60
35236,30
35237,150
35234,100
35235,60
35232,150
35233,60
35230,150
35231,60
65095,150
35238,7
35239,100
65094,150
65092,150
02108,7
02109,150
02102,150
02103,150
02100,150
02101,150
02106,150
02107,30
02104,150
02105,30
65099,150
65098,150
01454,30
01457,100
01456,150
01451,60
01450,30
01453,150
01452,150
69054,150
45118,100
45119,30
45110,30
45111,30
45112,150
45113,150
45114,150
45115,150
45116,60
38503,60
38501,60
38500,60
38507,7
38505,30
38504,60
38509,7
38508,60
2A098,150
71283,60
71282,150
71281,150
71280,150
71287,100
71286,30
71285,150
71284,60
71289,150
71288,100
36156,150
36157,150
36154,60
36155,150
36152,150
36153,150
36150,150
36151,150
70486,150
70487,150
70484,30
70485,150
70482,150
70483,150
36158,60
36159,150
33506,150
33507,100
33504,30
33505,60
33502,60
33503,150
33500,60
33501,30
74241,150
33508,150
33509,60
04175,150
04174,150
04177,150
04176,150
04171,150
04170,150
04173,150
04172,150
04179,150
04178,150
87109,150
76354,150
74242,60
76355,100
87101,150
87100,150
87103,150
71078,150
76356,100
87107,150
87106,150
76357,60
71141,150
76350,150
76351,150
74243,7
76352,150
76353,150
85067,150
22009,150
22008,7
69253,60
73062,60
82058,150
82059,150
82050,150
82051,150
82052,60
82053,150
82054,60
82055,150
82056,150
82057,60
22005,150
22004,60
70522,150
70524,150
65080,150
65081,150
65082,30
65083,150
65084,150
65085,150
65086,150
65087,150
65088,150
65089,150
69256,7
76494,30
11289,30
11288,100
16066,150
16067,100
16060,150
16061,150
16062,60
16063,150
11281,60
11280,100
11283,150
11282,150
11285,150
11284,30
11287,150
11286,150
2A324,150
2A326,150
2A323,30
2A322,150
28251,30
28256,30
28257,60
16392,150
16393,150
16390,150
16391,100
16396,150
16397,150
16394,150
16395,150
16398,150
16399,100
28258,150
03-01,150
74255,7
03-03,150
03-02,150
03-05,150
03-04,150
03-07,150
03-06,150
03-08,150
49229,150
64028,150
64021,100
64020,150
64023,30
11013,30
64025,150
64024,7
64027,60
64026,150
21282,150
21283,150
21280,150
21281,150
21286,150
21287,150
46306,150
46307,150
46308,100
46309,150
21288,150
49179,150
80360,150
80361,150
80362,100
80364,150
80365,150
80366,30
80367,150
80368,60
80369,150
17388,60
12226,150
12227,150
12224,150
12225,30
12222,100
12223,150
12220,150
12221,150
42151,30
42150,60
42153,150
42152,150
42155,150
42154,150
12228,150
12229,150
90105,30
90104,30
90101,30
90100,100
90103,30
90102,100
17382,60
95166,60
17383,30
95169,60
52390,150
21426,150
21427,150
21424,150
21425,150
21422,150
21423,7
21420,150
21421,150
63271,150
17386,150
63273,7
63272,7
63275,30
63274,150
21428,150
21429,150
17384,150
17385,60
59489,100
59488,60
59483,100
59482,60
59481,60
59480,150
59487,7
59486,150
59485,150
59484,60
49220,150
24551,150
24550,150
24553,150
24552,150
24555,150
24554,150
24557,30
24559,150
50081,100
50082,100
50083,30
50084,30
50085,100
50086,150
50087,30
28425,100
28424,150
28426,150
28421,60
28423,30
28422,150
34301,7
34300,60
34303,150
34302,150
34305,150
34304,60
34307,30
34306,60
34309,100
34308,60
72132,30
72133,30
72134,60
72135,150
72136,150
72137,100
78334,30
51036,150
51037,100
55102,30
55103,150
07198,30
07199,150
55106,30
55107,150
55104,150
55105,150
07192,150
07193,100
07190,7
07191,60
07196,100
07197,7
07194,100
07195,150
51038,100
91112,7
89112,150
57-09,150
57-01,150
57-02,150
57-03,150
57-04,150
57-05,150
57-07,150
19030,150
22249,150
22248,30
22247,100
22246,30
22245,60
22244,150
22243,150
22242,150
22241,150
22240,150
79086,60
74038,30
61306,150
74033,7
74032,150
74031,7
74030,150
74037,100
74036,60
74035,7
74034,150
27398,30
27399,30
27396,150
27397,30
27394,60
27395,150
27392,100
27393,60
27390,100
27391,150
61300,150
32079,150
32078,100
32071,150
32070,150
32073,150
32072,150
32075,100
32074,150
32077,150
32076,150
95572,7
57418,150
57419,60
57412,30
57413,100
57410,150
57411,150
57416,60
57417,150
57414,150
57415,30
84108,30
84109,100
84100,150
84101,30
84102,100
84103,30
84104,30
84105,30
84106,150
84107,150
26049,30
26048,150
26041,30
26040,150
26043,150
26042,30
26045,150
26047,150
26046,100
73127,150
01042,100
01043,7
01040,60
01041,30
01046,100
01047,30
01044,30
01045,150
01049,30
21291,150
21290,150
49163,60
49162,150
46313,60
46312,150
14643,150
14640,100
71518,100
14646,30
14647,150
14644,30
14645,150
71513,100
71512,60
14648,30
14649,30
71517,150
71516,150
71515,150
71514,150
21299,150
89254,150
18099,150
18098,150
18093,150
18092,150
18091,60
18090,150
18097,60
18096,60
18095,150
18094,150
38198,60
38199,7
38190,150
38191,150
38192,60
38193,7
38194,30
38195,30
38197,60
67488,100
87126,150
02809,150
02808,150
02803,150
02802,150
47231,150
02800,150
02807,30
02806,150
02805,7
02804,150
30293,150
30292,60
30291,150
30290,30
15119,150
15118,150
30295,30
30294,30
15114,150
15117,150
15116,150
15111,150
15110,150
15113,150
15112,150
39579,150
39575,150
39574,150
39577,150
39576,150
39571,150
39570,150
39573,7
39572,100
87124,150
78133,30
78138,7
72273,150
72272,150
72271,100
72270,100
72277,100
72276,100
72275,100
72274,150
72279,150
72278,150
87122,150
87121,150
87120,150
77003,150
77002,30
77001,150
86242,150
77007,30
77006,150
77005,30
77004,30
86249,150
86248,150
77009,150
77008,60
12231,150
12230,150
67481,30
59267,150
59266,60
12239,150
12238,150
80162,100
80163,100
80160,60
80161,100
80166,150
80167,150
80164,100
80165,150
80168,150
80169,150
42319,30
42318,150
59269,150
42313,60
42312,150
42311,150
42310,150
42317,150
42316,30
42315,30
42314,150
45329,150
45328,150
45323,150
45322,100
45321,150
45320,30
45327,150
45326,150
45325,100
45324,150
10378,150
10379,150
10376,150
10377,150
10374,150
10375,100
10372,150
10373,150
10370,60
10371,150
67083,30
70363,7
70362,150
70361,150
70360,150
70367,7
70366,150
70364,150
70369,150
70368,150
67080,7
67081,30
78442,30
78443,30
78440,7
67086,30
80834,150
63208,150
80836,100
80830,150
80832,150
63209,150
78444,100
41150,150
41151,60
41152,150
41153,150
41154,150
41155,60
41156,60
41157,150
41158,7
41159,150
40203,150
40202,60
40201,150
40200,150
40207,60
40206,60
40205,150
40204,150
63200,30
40209,150
40208,150
63201,100
11137,150
14324,100
14327,7
11134,150
11133,150
14320,100
11131,150
11130,150
14329,150
14328,150
11139,150
11138,30
2B302,150
2B303,150
2B301,150
2B306,100
2B307,150
2B304,150
2B305,60
2B309,60
67085,30
82159,60
82158,150
82155,150
82154,150
82157,150
82156,150
82151,150
82150,60
82153,150
82152,30
39099,30
16217,7
16216,60
16215,150
16214,150
16213,150
16212,150
16211,150
16210,150
19249,150
19248,150
16218,150
67248,150
64494,100
64495,30
64496,30
64490,150
64491,150
64492,150
64493,150
64498,30
64499,100
43163,150
43162,150
57256,60
43160,150
43167,150
43166,150
43165,150
43164,150
21268,30
43169,150
43168,150
57258,150
57259,100
17166,60
17167,150
17164,7
17165,30
17162,150
17163,100
17160,100
17161,100
68137,150
68136,30
68135,30
68134,60
68133,150
21266,60
17168,100
17169,100
60443,150
60442,150
60441,60
49197,150
60447,100
60446,100
60445,30
60444,100
49190,150
60449,60
60448,150
49191,150
49192,100
49193,150
67245,30
80445,60
80444,100
80447,150
80446,150
80440,150
80443,150
80442,60
80449,30
48078,150
48079,150
48074,150
48075,150
48076,150
48077,150
48070,150
48071,150
48072,150
48073,150
11181,30
95641,30
67149,7
67148,150
67147,60
67146,150
67145,150
67144,60
67143,60
67142,100
67141,100
67140,100
81030,150
60455,150
66201,150
11186,150
81118,7
72079,60
72078,150
81119,150
72075,30
72074,150
72077,60
72076,60
72071,60
72070,150
72073,150
72072,150
59568,100
59569,30
59564,100
59565,150
59566,7
59567,7
59560,7
59562,30
59563,30
81110,150
81111,150
11184,150
81113,150
50099,150
81114,30
24523,150
81115,150
81116,30
11185,150
81117,60
50329,150
50328,150
50325,150
24528,150
50327,150
50326,150
50321,7
50320,150
50323,150
24529,100
23011,150
23010,150
24298,150
23012,150
23015,150
23014,150
23017,150
23016,150
23019,150
23018,150
24290,150
24291,150
24296,150
24297,100
24294,100
24295,60
77249,30
77248,30
77245,150
77244,150
77247,60
77246,150
64054,30
77240,60
77243,7
77242,60
10-10,150
10-11,150
10-17,150
73038,100
73039,100
73032,150
73033,150
73030,30
73031,7
73036,150
73034,150
51498,150
51499,150
51495,150
51496,30
51497,150
51490,150
51491,150
51492,150
51493,100
72128,150
91461,60
27213,150
27212,60
27211,150
27210,100
27217,60
27216,30
27215,60
27214,150
51142,30
51143,150
27219,60
27218,150
51146,100
51147,150
51144,150
51145,100
80-19,150
25509,60
25508,150
02276,150
02277,150
02270,150
02271,150
02272,150
02273,150
25501,150
25500,150
25503,150
25502,60
02278,60
02279,30
25507,150
25506,150
74268,30
74269,150
74262,30
74263,30
74260,60
74261,100
74266,150
74267,100
74264,60
74265,60
64316,150
70569,150
70568,150
80-17,150
70565,150
70564,30
70567,30
70566,150
70561,150
70560,150
70563,7
70562,150
04-15,150
80-16,150
14237,100
14236,150
14235,150
71148,100
14232,150
14231,150
33399,150
33398,30
33397,30
33396,100
33395,150
33394,100
33393,60
33392,60
33391,100
33390,60
02-06,150
02-07,150
02-04,150
02-05,150
40049,150
02-03,150
02-01,150
40044,60
40047,150
40046,30
40041,100
40040,150
02-08,150
02-09,150
71142,150
71143,150
55117,150
55116,150
55119,150
09088,150
09089,150
09086,150
09087,150
09084,150
09085,150
09082,150
09083,150
09080,150
09081,30
08358,150
07182,150
08351,150
08350,150
08353,60
08352,150
08355,150
08354,150
08357,150
08356,150
74-08,150
07187,100
52042,150
52043,150
38019,30
36-10,150
38015,30
38014,30
38017,30
38016,30
38011,60
38010,30
38013,30
38012,30
31539,150
31538,150
89027,150
89020,150
89021,150
89022,150
89023,100
31531,150
31530,60
31533,7
31532,150
31535,150
31534,150
31537,30
31536,30
81-21,150
81-20,150
47068,150
47069,150
47062,150
47063,150
47060,150
47061,150
47066,150
47067,150
47064,150
47065,150
70251,150
39058,150
39059,150
39052,150
39053,150
39050,150
39051,150
39056,150
39057,150
39054,150
39055,150
88089,60
88088,150
12079,150
12078,100
12077,150
12076,150
12075,150
12074,150
12073,150
12072,30
12071,150
12070,150
69224,150
69225,30
81156,60
69227,100
69220,150
69221,60
69222,60
69223,60
89381,150
69228,30
69229,150
89380,150
80248,150
21679,150
21678,150
21677,150
21676,150
21675,150
21674,150
21673,150
21672,150
21671,150
21670,150
80243,150
80242,100
58019,150
58018,150
58017,150
58016,150
58015,150
58014,150
58013,150
58012,150
58011,150
58010,150
17418,60
17416,150
17417,150
17414,30
17415,7
17412,7
17413,30
17410,150
17411,150
80287,100
80285,150
80284,60
80283,150
80282,150
80281,150
80280,60
80288,30
62351,60
62350,30
62353,100
62352,30
62355,60
62354,30
62357,150
62356,60
62359,60
62358,60
70357,150
45288,150
45289,100
45284,7
45285,7
45286,30
45287,100
45280,30
45281,150
45282,7
45283,30
85103,60
85102,100
85101,150
85100,30
85107,30
85106,150
85105,150
85104,150
85109,30
85108,60
24194,150
41055,100
41054,100
29-07,150
41056,150
41051,60
41050,100
41053,150
41052,30
41059,100
41058,150
54224,150
54225,100
54226,150
54227,150
54220,150
54221,150
54222,150
54223,150
54228,150
54229,150
85142,30
95252,7
95253,60
95250,30
95256,100
95257,60
95254,150
95258,150
95259,60
28078,150
28079,150
28076,30
28077,150
28074,60
28075,30
28072,30
28073,60
28070,30
28071,100
88386,7
88387,150
06160,150
06161,7
06162,150
06163,150
72198,30
72199,150
88388,100
88389,60
51304,150
51305,150
51306,150
51307,150
51300,150
51301,150
51302,150
51303,150
72196,150
51308,100
51309,100
72197,150
61071,150
61070,30
61073,30
61072,150
61075,150
61074,150
61077,7
61076,150
61079,150
61078,30
25349,150
25348,150
25343,150
25342,150
25341,100
25340,150
25347,150
25346,150
25345,100
25344,150
70359,150
76248,100
64519,30
64518,30
64511,30
64510,30
64513,150
64512,60
64515,60
64514,150
64517,150
64516,60
77405,150
70412,150
16406,150
16404,150
16405,60
16402,150
16403,150
16400,150
16401,150
16408,150
16409,150
53218,100
53219,30
53214,150
53215,30
53216,150
53210,150
53211,150
53212,150
53213,150
49266,30
49267,30
24122,150
24123,150
49262,7
49263,150
21330,30
49261,150
24128,100
50118,100
21338,150
49269,30
09249,150
09240,100
09241,100
09242,150
09243,150
09244,150
09245,150
09246,150
09247,100
08119,150
08113,150
08111,60
08110,150
08117,150
08116,150
08115,150
08114,150
70419,150
70418,150
88035,150
88036,100
88037,60
78545,7
88030,150
78548,150
88031,150
88033,150
27473,150
27472,60
27471,150
27470,150
27477,150
27476,30
27475,150
27474,150
27478,60
81180,150
31310,60
29066,150
29067,150
29064,150
29065,60
29062,150
29063,100
29060,60
29061,30
29068,100
29069,30
02182,150
02183,7
02180,7
02181,150
02186,150
02187,30
02184,150
02185,150
23208,30
23209,150
02188,100
02189,150
66005,150
66004,150
66007,150
66006,150
41-09,150
41-08,150
41-07,150
41-06,150
41-05,150
41-04,150
41-03,150
41-01,150
66115,60
31041,150
31040,150
31043,150
31042,150
31045,150
31044,7
31047,150
31046,150
31049,30
31048,30
24465,150
24464,150
24466,100
24461,150
50179,150
24463,150
24462,150
50174,150
50175,150
50176,100
50177,150
50170,150
24468,150
50172,150
50173,150
55528,150
55525,150
55526,60
55527,150
55520,150
55521,150
55522,150
55523,30
22153,150
22152,100
22151,30
22150,30
22157,150
22156,30
22155,30
22154,30
22158,150
77458,100
77459,150
77454,150
77455,150
77456,60
77457,150
77450,7
77451,150
77452,150
77453,150
73205,100
73204,100
73207,100
73206,150
73201,150
61468,150
73203,60
73202,7
61469,150
73208,7
67253,60
63178,30
67250,30
67257,30
59496,30
67256,30
70158,7
70159,150
63179,150
70150,150
70151,150
70152,150
67254,30
70154,150
70155,30
70156,150
70157,30
41297,150
41296,150
41295,30
41294,7
41293,7
41292,60
41291,7
41290,7
02407,7
02406,150
02405,150
02404,150
02403,100
02402,150
02401,150
02400,100
02409,150
02408,7
91377,7
