id,postcode,name,density,x,y
12212,12540,Saint-Beaulize,5,3.10,43.91
12213,12620,Saint-Beauzély,18,2.97,44.17
12214,12470,Saint-Chély-d'Aubrac,7,2.95,44.59
12215,12330,Saint-Christophe-Vallon,49,2.40,44.48
12216,12500,Saint-Côme-d'Olt,44,2.82,44.53
12217,12260,Sainte-Croix,28,1.97,44.41
12218,12320,Saint-Cyprien-sur-Dourdou,28,2.40,44.54
12219,12130,Sainte-Eulalie-d'Olt,21,2.92,44.47
12220,12230,Sainte-Eulalie-de-Cernon,6,3.14,43.96
12221,12320,Saint-Félix-de-Lunel,22,2.51,44.56
12222,12400,Saint-Félix-de-Sorgues,7,2.99,43.88
12223,12420,Sainte-Geneviève-sur-Argence,23,2.74,44.80
12224,12130,Saint-Geniez-d'Olt,56,2.98,44.47
12225,12100,Saint-Georges-de-Luzençon,32,2.99,44.06
12226,12140,Saint-Hippolyte,12,2.58,44.73
12227,12260,Saint-Igest,16,2.09,44.45
12228,12480,Saint-Izaire,9,2.70,43.97
12229,12250,Saint-Jean-d'Alcapiès,30,2.97,43.95
12230,12170,Saint-Jean-Delnous,24,2.49,44.04
12231,12230,Saint-Jean-du-Bruel,18,3.38,44.03
12232,12250,Saint-Jean-et-Saint-Paul,7,3.03,43.93
12233,12550,Saint-Juéry,9,2.70,43.92
12234,12120,Sainte-Juliette-sur-Viaur,33,2.50,44.22
12235,12800,Saint-Just-sur-Viaur,8,2.38,44.12
12236,12620,Saint-Laurent-de-Lévézou,7,2.94,44.21
12237,12560,Saint-Laurent-d'Olt,21,3.10,44.45
12238,12780,Saint-Léons,11,2.98,44.22
12239,12130,Saint-Martin-de-Lenne,32,2.97,44.42
12240,12300,Saint-Parthem,20,2.29,44.63
12241,12850,Sainte-Radegonde,56,2.63,44.33
12242,12200,Saint-Rémy,37,2.04,44.40
12243,12490,Saint-Rome-de-Cernon,21,2.98,44.01
12244,12490,Saint-Rome-de-Tarn,16,2.89,44.03
12245,12200,Saint-Salvadou,25,2.10,44.29
12246,12300,Saint-Santin,24,2.26,44.64
12247,12560,Saint-Saturnin-de-Lenne,10,3.02,44.41
12248,12380,Saint-Sernin-sur-Rance,58,2.62,43.88
12249,12370,Saint-Sever-du-Moustier,9,2.69,43.77
12250,12460,Saint-Symphorien-de-Thénières,7,2.71,44.74
12251,12400,Saint-Victor-et-Melvieu,22,2.81,44.05
12252,12260,Salles-Courbatiès,31,2.09,44.48
12253,12410,Salles-Curan,11,2.79,44.16
12254,12330,Salles-la-Source,27,2.53,44.44
12255,12120,Salmiech,26,2.59,44.19
12256,12260,Salvagnac-Cajarc,15,1.87,44.45
12257,12700,Causse-et-Diège,24,2.03,44.53
12258,12440,La Salvetat-Peyralès,19,2.20,44.22
12259,12200,Sanvensa,26,2.04,44.28
12260,12230,Sauclières,4,3.38,43.98
12261,12260,Saujac,10,1.90,44.48
12262,12800,Sauveterre-de-Rouergue,34,2.31,44.25
12263,12200,Savignac,43,1.96,44.36
12264,12740,Sébazac-Concourès,122,2.59,44.42
12265,12190,Sébrazac,20,2.66,44.54
12266,12290,Ségur,9,2.84,44.29
12267,12170,La Selve,13,2.54,44.11
12268,12320,Sénergues,10,2.46,44.61
12269,12380,La Serre,7,2.66,43.89
12270,12150,Sévérac-le-Château,22,3.09,44.30
12271,12310,Sévérac-l'Église,31,2.85,44.36
12272,12700,Sonnac,40,2.12,44.54
12273,12210,Soulages-Bonneval,19,2.77,44.68
12274,12360,Sylvanès,6,2.95,43.82
12275,12360,Tauriac-de-Camarès,2,3.03,43.78
12276,12800,Tauriac-de-Naucelle,17,2.32,44.15
12277,12600,Taussac,11,2.64,44.83
12278,12440,Tayrac,10,2.24,44.20
12279,12210,La Terrisse,6,2.82,44.74
12280,12600,Thérondels,11,2.74,44.90
12281,12200,Toulonjac,100,2.00,44.38
12282,12250,Tournemire,43,3.03,43.97
12283,12290,Trémouilles,18,2.64,44.24
12284,12430,Le Truel,13,2.75,44.05
12285,12240,Vabre-Tizac,19,2.14,44.27
12286,12400,Vabres-l'Abbaye,28,2.82,43.92
12287,12200,Vailhourles,21,1.91,44.31
12288,12330,Valady,100,2.44,44.45
12289,12220,Valzergues,31,2.22,44.51
12290,12220,Vaureilles,36,2.19,44.45
12291,12520,Verrières,8,3.05,44.22
12292,12400,Versols-et-Lapeyre,16,2.94,43.90
12293,12720,Veyreau,3,3.31,44.18
12294,12780,Vézins-de-Lévézou,8,2.93,44.27
12295,12250,Viala-du-Pas-de-Jaux,5,3.07,43.96
12296,12490,Viala-du-Tarn,12,2.84,44.09
12297,12290,Le Vibal,19,2.74,44.32
12298,12580,Villecomtal,27,2.58,44.54
12299,12430,Villefranche-de-Panat,25,2.72,44.10
12300,12200,Villefranche-de-Rouergue,255,2.03,44.35
12301,12260,Villeneuve,30,2.03,44.45
12303,12310,Vimenet,12,2.93,44.40
12304,12420,Vitrac-en-Viadène,7,2.84,44.79
12305,12110,Viviez,206,2.22,44.56
12307,12410,Curan,8,2.85,44.20
13-07,,Châteaurenard,56,,
13-25,,Pélissanne,36,,
13-26,,Salon-de-Provence-1,26,,
13-28,,Trets,23,,
13001,13540,Aix-en-Provence,759,5.40,43.54
13002,13190,Allauch,411,5.51,43.35
13003,13980,Alleins,145,5.15,43.71
13004,13280,Arles,69,4.66,43.55
13005,13400,Aubagne,824,5.56,43.29
13006,13930,Aureille,71,4.95,43.70
13007,13390,Auriol,260,5.66,43.36
13008,13121,Aurons,41,5.15,43.67
13009,13330,La Barben,32,5.21,43.62
13010,13570,Barbentane,143,4.75,43.89
13011,13520,Les Baux-de-Provence,26,4.80,43.75
13012,13100,Beaurecueil,56,5.55,43.52
13013,13720,Belcodène,143,5.58,43.42
13014,13130,Berre-l'Étang,320,5.12,43.48
13015,13320,Bouc-Bel-Air,637,5.41,43.45
13016,13720,La Bouilladisse,478,5.62,43.40
13017,13150,Boulbon,78,4.70,43.87
13018,13440,Cabannes,208,4.96,43.86
13019,13480,Cabriès,247,5.35,43.45
13020,13950,Cadolive,508,5.53,43.39
13021,13620,Carry-le-Rouet,614,5.15,43.34
13022,13260,Cassis,281,5.55,43.22
13023,13600,Ceyreste,185,5.64,43.22
13024,13350,Charleval,175,5.25,43.72
13025,13790,Châteauneuf-le-Rouge,162,5.57,43.49
13026,13220,Châteauneuf-les-Martigues,419,5.15,43.39
13027,13160,Châteaurenard,456,4.84,43.88
13028,13600,La Ciotat,1083,5.61,43.19
13029,13250,Cornillon-Confoux,90,5.08,43.58
13030,13780,Cuges-les-Pins,127,5.71,43.28
13031,13112,La Destrousse,1049,5.60,43.38
13032,13510,Éguilles,219,5.33,43.57
13033,13820,Ensuès-la-Redonne,206,5.20,43.35
13034,13810,Eygalières,52,4.95,43.76
13035,13430,Eyguières,96,5.02,43.70
13036,13630,Eyragues,201,4.84,43.84
13037,13580,La Fare-les-Oliviers,545,5.20,43.55
13038,13990,Fontvieille,91,4.72,43.72
13039,13270,Fos-sur-Mer,172,4.90,43.46
13040,13710,Fuveau,312,5.55,43.46
13041,13120,Gardanne,763,5.48,43.45
13042,13420,Gémenos,189,5.64,43.30
13043,13180,Gignac-la-Nerthe,1050,5.23,43.39
13044,13450,Grans,156,5.05,43.61
13045,13690,Graveson,181,4.77,43.85
13046,13850,Gréasque,664,5.55,43.43
13047,13800,Istres,378,4.95,43.55
13048,13490,Jouques,53,5.66,43.63
13049,13113,Lamanon,99,5.09,43.70
13050,13410,Lambesc,142,5.25,43.66
13051,13680,Lançon-Provence,123,5.16,43.58
13052,13910,Maillane,145,4.78,43.82
13053,13370,Mallemort,220,5.18,43.73
13054,13700,Marignane,1486,5.21,43.42
13055,,Marseille,3543,,
13056,13500,Martigues,667,5.05,43.38
13057,13103,Mas-Blanc-des-Alpilles,323,4.76,43.79
13058,13520,Maussane-les-Alpilles,71,4.83,43.71
13059,13650,Meyrargues,89,5.52,43.62
13060,13590,Meyreuil,263,5.50,43.49
13061,13150,Saint-Pierre-de-Mézoargues,56,4.66,43.86
13062,13105,Mimet,243,5.50,43.41
13063,13140,Miramas,974,5.01,43.58
13064,13940,Mollégès,178,4.95,43.81
13065,13890,Mouriès,91,4.89,43.70
13066,13550,Noves,190,4.90,43.86
13067,13660,Orgon,90,5.02,43.78
13068,13520,Paradou,101,4.78,43.71
13069,13330,Pélissanne,502,5.16,43.63
13070,13821,La Penne-sur-Huveaune,1770,5.52,43.28
13071,13170,Les Pennes-Mirabeau,602,5.32,43.40
13072,13790,Peynier,120,5.63,43.44
13073,13124,Peypin,404,5.57,43.38
13074,13860,Peyrolles-en-Provence,136,5.58,43.63
13075,13380,Plan-de-Cuques,1279,5.46,43.37
13076,13750,Plan-d'Orgon,205,5.00,43.82
13077,13110,Port-de-Bouc,1493,4.99,43.42
13078,13230,Port-Saint-Louis-du-Rhône,117,4.81,43.42
13079,13114,Puyloubier,46,5.68,43.52
13080,13610,Le Puy-Sainte-Réparade,116,5.44,43.65
13081,13340,Rognac,672,5.23,43.50
13082,13840,Rognes,80,5.35,43.66
13083,13870,Rognonas,428,4.80,43.90
13084,13640,La Roque-d'Anthéron,211,5.30,43.72
13085,13830,Roquefort-la-Bédoule,165,5.63,43.25
13086,13360,Roquevaire,365,5.60,43.34
13087,13790,Rousset,234,5.62,43.48
13088,13740,Le Rove,196,5.25,43.37
13089,13670,Saint-Andiol,206,4.95,43.83
13090,13100,Saint-Antonin-sur-Bayon,7,5.59,43.52
13091,13760,Saint-Cannat,149,5.31,43.61
13092,13250,Saint-Chamas,294,5.07,43.54
13093,13610,Saint-Estève-Janson,42,5.39,43.69
13094,13103,Saint-Étienne-du-Grès,79,4.74,43.78
13095,13100,Saint-Marc-Jaumegarde,50,5.52,43.56
13096,13460,Saintes-Maries-de-la-Mer,7,4.46,43.50
13097,13310,Saint-Martin-de-Crau,56,4.86,43.61
13098,13920,Saint-Mitre-les-Remparts,272,5.02,43.46
13099,13115,Saint-Paul-lès-Durance,22,5.75,43.69
13100,13210,Saint-Rémy-de-Provence,117,4.85,43.78
13101,13119,Saint-Savournin,550,5.53,43.41
13102,13730,Saint-Victoret,1402,5.25,43.41
13103,13300,Salon-de-Provence,623,5.07,43.65
13104,13960,Sausset-les-Pins,637,5.12,43.35
13105,13560,Sénas,221,5.09,43.74
13106,13240,Septèmes-les-Vallons,600,5.38,43.39
13107,13109,Simiane-Collongue,182,5.44,43.41
13108,13150,Tarascon,183,4.69,43.79
13109,13100,Le Tholonet,212,5.51,43.52
13110,13530,Trets,148,5.70,43.44
13111,13126,Vauvenargues,19,5.61,43.56
13112,13880,Velaux,343,5.25,43.52
13113,13770,Venelles,403,5.49,43.59
13114,13122,Ventabren,177,5.31,43.54
13115,13116,Vernègues,96,5.19,43.68
13116,13670,Verquières,174,4.92,43.84
13117,13127,Vitrolles,953,5.26,43.45
13118,13111,Coudoux,274,5.25,43.56
13119,13470,Carnoux-en-Provence,1961,5.57,43.26
13201,13001,Marseille 1er Arrondissement,21651,5.38,43.30
13202,13002,Marseille 2e Arrondissement,4816,5.36,43.32
13203,13003,Marseille 3e Arrondissement,17179,5.38,43.31
13204,13004,Marseille 4e Arrondissement,16507,5.40,43.31
13205,13005,Marseille 5e Arrondissement,20741,5.40,43.29
13206,13006,Marseille 6e Arrondissement,19923,5.38,43.29
13207,13007,Marseille 7e Arrondissement,6141,5.30,43.28
13208,13008,Marseille 8e Arrondissement,4208,5.38,43.24
13209,13009,Marseille 9e Arrondissement,1172,5.45,43.23
13210,13010,Marseille 10e Arrondissement,5007,5.43,43.28
13211,13011,Marseille 11e Arrondissement,1692,5.48,43.29
13212,13012,Marseille 12e Arrondissement,4293,5.44,43.31
13213,13013,Marseille 13e Arrondissement,3203,5.43,43.35
13214,13014,Marseille 14e Arrondissement,3707,5.39,43.34
13215,13015,Marseille 15e Arrondissement,4782,5.36,43.36
13216,13016,Marseille 16e Arrondissement,1049,5.31,43.36
14-01,,Aunay-sur-Odon,38,,
14-02,,Bayeux,50,,
14-03,,Bretteville-l'Orgueilleuse,48,,
14-04,,Cabourg,39,,
14-10,,Condé-sur-Noireau,34,,
14-11,,Courseulles-sur-Mer,36,,
14-12,,Évrecy,47,,
14-13,,Falaise,34,,
14-15,,Honfleur-Deauville,50,,
14-17,,Lisieux,53,,
14-18,,Livarot,29,,
14-19,,Mézidon-Canon,31,,
14-21,,Pont-l'Évêque,45,,
14-22,,Thury-Harcourt,37,,
14-23,,Trévières,33,,
14-24,,Troarn,43,,
14-25,,Vire,39,,
14001,14600,Ablon,100,0.29,49.39
14002,14220,Acqueville,28,-0.37,48.97
14003,14400,Agy,56,-0.78,49.24
14004,14710,Aignerville,46,-0.92,49.33
14005,14370,Airan,51,-0.15,49.10
14006,14210,Amayé-sur-Orne,190,-0.43,49.09
14007,14310,Amayé-sur-Seulles,35,-0.72,49.08
14008,14480,Amblie,47,-0.50,49.29
14009,14860,Amfreville,211,-0.24,49.25
14011,14240,Anctoville,62,-0.69,49.11
14012,14430,Angerville,34,-0.03,49.24
14013,14220,Angoville,9,-0.37,48.94
14014,14610,Anguerny,265,-0.40,49.27
14015,14610,Anisy,163,-0.40,49.25
14016,14430,Annebault,75,0.05,49.25
14019,14400,Arganchy,33,-0.73,49.23
14020,14370,Argences,368,-0.16,49.13
14021,14117,Arromanches-les-Bains,399,-0.62,49.34
14022,14960,Asnelles,234,-0.58,49.33
14023,14710,Asnières-en-Bessin,13,-0.94,49.36
14024,14640,Auberville,171,-0.03,49.31
14025,14700,Aubigny,59,-0.22,48.91
14026,14250,Audrieu,92,-0.60,49.20
14027,14260,Aunay-sur-Odon,253,-0.63,49.01
14028,14140,Auquainville,33,0.24,49.06
14029,14140,Les Autels-Saint-Bazile,9,0.10,48.95
14030,14280,Authie,463,-0.43,49.21
14031,14140,Les Authieux-Papion,16,0.05,49.06
14032,14130,Les Authieux-sur-Calonne,29,0.27,49.28
14033,14340,Auvillars,20,0.08,49.20
14034,14210,Avenay,93,-0.47,49.10
14035,14490,Balleroy,233,-0.84,49.18
14036,14940,Banneville-la-Campagne,22,-0.22,49.17
14037,14260,Banneville-sur-Ajon,68,-0.57,49.06
14038,14480,Banville,146,-0.49,49.31
14039,14220,Barbery,92,-0.35,49.01
14040,14400,Barbeville,54,-0.75,49.27
14041,14600,Barneville-la-Bertran,32,0.18,49.39
14042,14210,Baron-sur-Odon,131,-0.48,49.13
14043,14620,Barou-en-Auge,11,-0.04,48.93
14044,14610,Basly,290,-0.42,49.28
14045,14670,Basseneville,24,-0.13,49.21
14046,14860,Bavent,94,-0.18,49.23
14047,14400,Bayeux,1926,-0.71,49.28
14049,14480,Bazenville,36,-0.58,49.30
14050,14490,La Bazoque,16,-0.88,49.15
14052,14350,Beaulieu,58,-0.82,48.92
14053,14620,Beaumais,16,-0.07,48.90
14054,14380,Beaumesnil,43,-0.97,48.90
14055,14950,Beaumont-en-Auge,54,0.11,49.27
14056,14260,Bauquay,165,-0.62,49.03
14057,14370,Bellengreville,155,-0.23,49.12
14058,14140,Bellou,21,0.22,48.99
14059,14910,Benerville-sur-Mer,160,0.05,49.34
14060,14970,Bénouville,398,-0.29,49.24
14061,14350,Le Bény-Bocage,117,-0.83,48.93
14062,14440,Bény-sur-Mer,60,-0.44,49.29
14063,14710,Bernesq,31,-0.93,49.27
14064,14170,Bernières-d'Ailly,27,-0.10,48.95
14065,14410,Bernières-le-Patry,36,-0.75,48.81
14066,14990,Bernières-sur-Mer,305,-0.42,49.32
14068,14112,Biéville-Beuville,229,-0.34,49.24
14069,14100,Beuvillers,276,0.25,49.13
14070,14430,Beuvron-en-Auge,25,-0.04,49.20
14073,14260,La Bigne,54,-0.72,49.01
14074,14370,Billy,53,-0.19,49.09
14075,14370,Bissières,119,-0.09,49.11
14076,14550,Blainville-sur-Orne,779,-0.30,49.23
14077,14130,Blangy-le-Château,65,0.28,49.25
14078,14400,Blay,52,-0.84,49.28
14079,14910,Blonville-sur-Mer,230,0.03,49.32
14080,14690,Le Bô,27,-0.44,48.91
14081,14170,Boissey,44,0.05,49.02
14082,14340,La Boissière,104,0.13,49.13
14083,14340,Bonnebosq,58,0.09,49.22
14084,14260,Bonnemaison,45,-0.58,49.00
14085,14130,Bonneville-la-Louvet,38,0.34,49.27
14086,14800,Bonneville-sur-Touques,59,0.12,49.33
14087,14700,Bonnoeil,17,-0.37,48.92
14088,14420,Bons-Tassilly,41,-0.23,48.96
14089,14210,Bougy,148,-0.52,49.11
14090,14220,Boulon,42,-0.38,49.05
14091,14430,Bourgeauville,19,0.06,49.27
14092,14540,Bourguébus,275,-0.29,49.12
14093,14430,Branville,31,0.02,49.27
14096,14260,Brémoy,17,-0.78,49.00
14097,14190,Bretteville-le-Rabet,58,-0.26,49.03
14098,14740,Bretteville-l'Orgueilleuse,408,-0.52,49.22
14099,14170,Bretteville-sur-Dives,42,0.00,49.04
14100,14680,Bretteville-sur-Laize,175,-0.33,49.05
14101,14760,Bretteville-sur-Odon,604,-0.42,49.17
14102,14130,Le Breuil-en-Auge,107,0.22,49.23
14103,14330,Le Breuil-en-Bessin,97,-0.86,49.25
14104,14130,Le Brévedent,37,0.29,49.23
14105,14140,La Brévière,35,0.17,48.98
14106,14860,Bréville-les-Monts,137,-0.22,49.24
14107,14710,Bricqueville,21,-0.96,49.29
14109,14250,Brouay,119,-0.56,49.21
14110,14160,Brucourt,19,-0.10,49.25
14111,14250,Bucéels,75,-0.64,49.19
14113,14410,Burcy,33,-0.81,48.87
14115,14350,Bures-les-Monts,30,-0.97,48.95
14116,14190,Le Bû-sur-Rouvres,42,-0.18,49.03
14117,14390,Cabourg,672,-0.13,49.28
14118,14000,Caen,4217,-0.37,49.18
14119,14630,Cagny,174,-0.26,49.15
14120,14240,Cahagnes,57,-0.76,49.07
14121,14490,Cahagnolles,36,-0.78,49.16
14122,14210,La Caine,51,-0.52,49.04
14123,14610,Cairon,298,-0.44,49.23
14124,14230,La Cambe,57,-1.01,49.34
14125,14610,Cambes-en-Plaine,436,-0.38,49.23
14126,14340,Cambremer,48,0.05,49.15
14127,14500,Campagnolles,46,-0.94,48.89
14128,14260,Campandré-Valcongrain,17,-0.59,48.98
14129,14350,Campeaux,69,-0.93,48.95
14130,14490,Campigny,34,-0.80,49.25
14131,14800,Canapville,84,0.14,49.32
14132,14230,Canchy,37,-0.99,49.33
14134,14370,Canteloup,88,-0.12,49.14
14135,14740,Carcagny,77,-0.61,49.24
14136,14230,Cardonville,31,-1.05,49.35
14137,14650,Carpiquet,406,-0.45,49.19
14138,14330,Cartigny-l'Épinay,30,-1.01,49.24
14139,14350,Carville,34,-0.87,48.93
14140,14490,Castillon,30,-0.80,49.20
14141,14140,Castillon-en-Auge,23,0.09,49.04
14142,14330,Castilly,24,-1.02,49.27
14143,14240,Caumont-l'Éventé,224,-0.81,49.10
14144,14220,Caumont-sur-Orne,92,-0.47,48.95
14145,14190,Cauvicourt,47,-0.26,49.05
14146,14770,Cauville,26,-0.56,48.95
14147,14290,Cernay,26,0.32,49.02
14148,14290,Cerqueux,17,0.35,49.00
14149,14270,Cesny-aux-Vignes,105,-0.12,49.09
14150,14220,Cesny-Bois-Halbout,90,-0.39,48.99
14151,14380,Champ-du-Boult,28,-1.00,48.79
14152,14770,La Chapelle-Engerbold,27,-0.60,48.89
14153,14140,La Chapelle-Haute-Grue,25,0.15,48.96
14154,14290,La Chapelle-Yvon,77,0.35,49.06
14155,14140,Cheffreville-Tonnencourt,37,0.23,49.03
14156,14410,Chênedollé,34,-0.77,48.85
14157,14210,Cheux,89,-0.53,49.17
14158,14370,Chicheboville,67,-0.22,49.11
14159,14250,Chouain,67,-0.64,49.21
14160,14680,Cintheaux,25,-0.28,49.07
14161,14130,Clarbec,40,0.13,49.24
14162,14570,Clécy,51,-0.49,48.90
14163,14370,Cléville,42,-0.09,49.15
14164,14320,Clinchamps-sur-Orne,172,-0.40,49.08
14165,14710,Colleville-sur-Mer,28,-0.85,49.35
14166,14880,Colleville-Montgomery,296,-0.30,49.27
14167,14460,Colombelles,807,-0.30,49.20
14168,14710,Colombières,19,-0.99,49.30
14169,14480,Colombiers-sur-Seulles,53,-0.51,49.30
14170,14610,Colomby-sur-Thaon,141,-0.42,49.26
14171,14220,Combray,32,-0.45,48.95
14172,14520,Commes,57,-0.74,49.34
14173,14270,Condé-sur-Ifs,42,-0.14,49.04
14174,14110,Condé-sur-Noireau,421,-0.56,48.85
14175,14400,Condé-sur-Seulles,109,-0.64,49.22
14176,14540,Conteville,25,-0.24,49.09
14177,14130,Coquainvilliers,73,0.20,49.20
14178,14340,Corbon,16,,
14179,14100,Cordebugle,16,0.38,49.11
14180,14700,Cordey,31,-0.22,48.85
14181,14123,Cormelles-le-Royal,1384,-0.33,49.15
14182,14240,Cormolain,36,-0.86,49.13
14183,14690,Cossesseville,21,-0.42,48.89
14184,14400,Cottun,51,-0.79,49.27
14185,14130,Coudray-Rabut,63,0.18,49.30
14186,14480,Coulombs,90,-0.57,49.25
14187,14500,Coulonces,48,-0.92,48.86
14188,14310,Coulvain,87,-0.72,49.05
14189,14140,Coupesarte,8,0.10,49.06
14190,14170,Courcy,16,-0.03,48.97
14191,14470,Courseulles-sur-Mer,530,-0.45,49.32
14192,14380,Courson,26,-1.09,48.85
14193,14100,Courtonne-la-Meurdrac,55,0.33,49.12
14194,14290,Courtonne-les-Deux-Églises,49,0.38,49.09
14195,14260,Courvaudon,22,-0.58,49.03
14196,14480,Crépon,40,-0.55,49.31
14197,14440,Cresserons,336,-0.35,49.29
14198,14430,Cresseveuille,49,0.01,49.24
14200,14480,Creully,202,-0.54,49.29
14201,14340,Crèvecoeur-en-Auge,240,0.02,49.12
14202,14113,Cricqueboeuf,124,0.14,49.40
14203,14430,Cricqueville-en-Auge,27,-0.07,49.24
14204,14450,Cricqueville-en-Bessin,22,-1.00,49.38
14205,14250,Cristot,55,-0.57,49.19
14206,14620,Crocy,30,-0.05,48.88
14207,14220,Croisilles,57,-0.45,49.00
14208,14370,Croissanville,101,-0.11,49.11
14209,14400,Crouay,71,-0.82,49.27
14210,14140,La Croupte,39,0.28,49.02
14211,14220,Culey-le-Patry,45,-0.53,48.96
14212,14480,Cully,28,-0.53,49.25
14213,14220,Curcy-sur-Orne,35,-0.51,49.01
14214,14400,Cussy,69,-0.76,49.28
14215,14840,Cuverville,1017,-0.26,49.19
14216,14620,Damblainville,35,-0.13,48.92
14217,14350,Dampierre,23,-0.87,49.04
14218,14430,Danestal,52,0.03,49.24
14219,14770,Danvou-la-Ferrière,15,-0.68,48.96
14220,14800,Deauville,1057,0.08,49.36
14221,14840,Démouville,926,-0.26,49.18
14222,14350,Le Désert,22,-0.81,48.90
14223,14690,Le Détroit,16,-0.35,48.87
14224,14230,Deux-Jumeaux,16,-0.97,49.35
14225,14160,Dives-sur-Mer,908,-0.09,49.28
14226,14220,Donnay,20,-0.42,48.95
14227,14430,Douville-en-Auge,36,-0.02,49.26
14228,14440,Douvres-la-Délivrande,474,-0.39,49.29
14229,14430,Dozulé,387,-0.05,49.23
14230,14130,Drubec,35,0.10,49.25
14231,14340,Beaufour-Druval,37,0.02,49.21
14232,14250,Ducy-Sainte-Marguerite,38,-0.61,49.23
14235,14710,Écrammeville,29,-0.94,49.32
14236,14250,Ellon,72,-0.68,49.23
14237,14630,Émiéville,149,-0.22,49.15
14238,14800,Englesqueville-en-Auge,33,0.15,49.33
14239,14710,Englesqueville-la-Percée,11,-0.95,49.38
14240,14170,Épaney,44,-0.16,48.95
14241,14310,Épinay-sur-Odon,58,-0.62,49.07
14242,14610,Épron,1111,-0.36,49.22
14243,14600,Équemauville,229,0.21,49.40
14244,14700,Eraines,82,-0.16,48.91
14245,14270,Ernes,36,-0.13,49.01
14246,14850,Escoville,145,-0.25,49.21
14248,14220,Espins,47,-0.41,49.00
14249,14210,Esquay-Notre-Dame,475,-0.47,49.11
14250,14400,Esquay-sur-Seulles,111,-0.62,49.27
14251,14220,Esson,56,-0.46,48.97
14252,14190,Estrées-la-Campagne,32,-0.24,49.01
14253,14410,Estry,33,-0.73,48.90
14254,14930,Éterville,285,-0.43,49.15
14255,14350,Étouvy,132,-0.90,48.89
14256,14400,Étréham,69,-0.79,49.32
14257,14210,Évrecy,219,-0.50,49.09
14258,14700,Falaise,711,-0.19,48.90
14259,14290,Familly,11,0.35,48.96
14260,14100,Fauguernon,33,0.27,49.19
14261,14130,Le Faulq,77,0.32,49.24
14264,14350,La Ferrière-Harang,28,-0.89,48.97
14265,14140,Fervaques,65,0.27,49.04
14266,14320,Feuguerolles-Bully,170,-0.41,49.11
14268,14190,Fierville-Bray,41,-0.18,49.06
14269,14130,Fierville-les-Parcs,44,0.23,49.24
14270,14100,Firfol,89,0.32,49.15
14271,14123,Fleury-sur-Orne,637,-0.38,49.14
14272,14710,La Folie,19,-0.97,49.26
14273,14290,La Folletière-Abenon,14,0.41,48.97
14274,14790,Fontaine-Étoupefour,409,-0.45,49.14
14275,14610,Fontaine-Henry,83,-0.47,49.28
14276,14190,Fontaine-le-Pin,42,-0.29,48.98
14277,14320,Fontenay-le-Marmion,165,-0.34,49.09
14278,14250,Fontenay-le-Pesnel,105,-0.58,49.17
14279,14380,Fontenermont,51,-1.10,48.82
14280,14340,Formentin,36,0.14,49.20
14281,14710,Formigny,22,-0.90,49.34
14282,14240,Foulognes,33,-0.81,49.14
14283,14620,Fourches,47,-0.07,48.86
14284,14700,Fourneaux-le-Val,32,-0.27,48.86
14285,14340,Le Fournet,19,0.11,49.20
14286,14600,Fourneville,72,0.23,49.36
14287,14630,Frénouville,289,-0.25,49.13
14288,14480,Le Fresne-Camilly,113,-0.49,49.26
14289,14700,Fresné-la-Mère,72,-0.13,48.89
14290,14680,Fresney-le-Puceux,78,-0.36,49.07
14291,14220,Fresney-le-Vieux,112,-0.39,49.01
14292,14290,Friardel,26,0.39,49.00
14293,14590,Fumichon,42,0.38,49.17
14294,14540,Garcelles-Secqueville,136,-0.28,49.10
14296,14380,Le Gast,17,-1.06,48.79
14297,14210,Gavrus,201,-0.51,49.12
14298,14230,Géfosse-Fontenay,12,-1.09,49.36
14299,14600,Genneville,83,0.27,49.36
14300,14430,Gerrots,15,0.00,49.19
14301,14730,Giberville,994,-0.29,49.18
14302,14950,Glanville,27,0.08,49.28
14303,14100,Glos,70,0.28,49.12
14304,14600,Gonneville-sur-Honfleur,98,0.24,49.38
14305,14510,Gonneville-sur-Mer,55,-0.04,49.29
14306,14810,Gonneville-en-Auge,101,-0.19,49.26
14307,14210,Goupillières,78,-0.48,49.03
14308,14430,Goustranville,19,-0.11,49.22
14309,14680,Gouvix,147,-0.31,49.04
14310,14190,Grainville-Langannerie,137,-0.27,49.01
14311,14210,Grainville-sur-Odon,182,-0.53,49.14
14312,14450,Grandcamp-Maisy,119,-1.04,49.38
14313,14140,Grandchamp-le-Château,19,0.08,49.08
14316,14160,Grangues,37,-0.06,49.26
14317,14350,La Graverie,96,-0.86,48.90
14318,14470,Graye-sur-Mer,97,-0.49,49.33
14319,14540,Grentheville,217,-0.29,49.15
14320,14220,Grimbosq,33,-0.44,49.04
14322,14400,Guéron,46,-0.71,49.25
14324,14220,Hamars,47,-0.55,49.01
14325,14880,Hermanville-sur-Mer,348,-0.32,49.28
14326,14100,Hermival-les-Vaux,61,0.29,49.17
14327,14200,Hérouville-Saint-Clair,2012,-0.33,49.21
14328,14850,Hérouvillette,285,-0.26,49.21
14329,14430,Heuland,27,-0.00,49.27
14330,14140,Heurtevent,36,0.13,48.98
14331,14170,Hiéville,57,-0.00,49.02
14332,14700,La Hoguette,28,-0.16,48.85
14333,14600,Honfleur,579,0.24,49.41
14334,14100,L'Hôtellerie,58,0.41,49.14
14335,14430,Hotot-en-Auge,13,-0.08,49.18
