id,impsp
02272,161
02273,148
25501,31
25500,269
25503,93
25502,1390
02278,1540
02279,4893
25507,269
25506,362
74268,2505
74269,354
74262,2012
74263,4650
74260,864
74261,550
74266,324
74267,744
74264,1145
74265,1111
64316,1
70569,64
70568,57
80-17,150
70565,455
70564,1697
70567,2592
70566,234
70561,169
70560,455
70563,10305
70562,169
04-15,150
80-16,150
14237,633
14236,365
14235,111
71148,731
14232,365
14231,232
33399,166
33398,2119
33397,3826
33396,709
33395,232
33394,709
33393,844
33392,1429
33391,662
33390,1188
02-06,150
02-07,150
02-04,150
02-05,150
40049,391
02-03,150
02-01,150
40044,1028
40047,125
40046,2737
40041,709
40040,100
02-08,150
02-09,150
71142,11
71143,207
55117,122
55116,122
55119,83
09088,12
09089,257
09086,81
09087,12
09084,54
09085,32
09082,17
09083,121
09080,428
09081,5775
08358,443
07182,406
08351,213
08350,213
08353,1342
08352,82
08355,185
08354,114
08357,114
08356,40
74-08,150
07187,609
52042,29
52043,63
38019,5263
36-10,150
38015,1627
38014,1949
38017,4025
38016,2492
38011,907
38010,2888
38013,3883
38012,2066
31539,26
31538,436
89027,86
89020,16
89021,28
89022,61
89023,606
31531,135
31530,1211
31533,11773
31532,135
31535,93
31534,339
31537,3539
31536,3539
81-21,150
81-20,150
47068,110
47069,397
47062,19
47063,68
47060,266
47061,205
47066,256
47067,152
47064,48
47065,328
70251,87
39058,180
39059,163
39052,184
39053,39
39050,494
39051,101
39056,376
39057,241
39054,494
39055,39
88089,1065
88088,71
12079,47
12078,600
12077,3
12076,59
12075,127
12074,9
12073,56
12072,3805
12071,97
12070,39
69224,48
69225,2484
81156,1111
69227,552
69220,262
69221,960
69222,1396
69223,1316
89381,47
69228,2085
69229,283
89380,274
80248,204
21679,116
21678,44
21677,41
21676,423
21675,19
21674,4
21673,41
21672,53
21671,17
21670,5
80243,79
80242,785
58019,43
58018,74
58017,60
58016,44
58015,12
58014,74
58013,74
58012,84
58011,301
58010,9
17418,965
17416,26
17417,279
17414,2811
17415,12422
17412,12422
17413,1990
17410,145
17411,288
80287,592
80285,390
80284,1181
80283,291
80282,270
80281,90
80280,880
80288,2216
62351,1174
62350,2137
62353,596
62352,1696
62355,1359
62354,2611
62357,284
62356,1249
62359,1168
62358,1542
70357,66
45288,382
45289,557
45284,12109
45285,13527
45286,1977
45287,660
45280,2384
45281,380
45282,7591
45283,1886
85103,1013
85102,565
85101,335
85100,3320
85107,4724
85106,158
85105,244
85104,81
85109,3644
85108,850
24194,336
41055,786
41054,793
29-07,150
41056,258
41051,1359
41050,793
41053,211
41052,1653
41059,793
41058,49
54224,119
54225,508
54226,41
54227,83
54220,26
54221,119
54222,42
54223,228
54228,42
54229,67
85142,1662
95252,22714
95253,1057
95250,4755
95256,711
95257,1590
95254,239
95258,318
95259,1057
28078,76
28079,111
28076,2590
28077,27
28074,1602
28075,3042
28072,2445
28073,1602
28070,4643
28071,534
88386,7482
88387,245
06160,28
06161,6319
06162,37
06163,37
72198,1873
72199,487
88388,722
88389,857
51304,193
51305,474
51306,71
51307,122
51300,38
51301,358
51302,362
51303,358
72196,189
51308,798
51309,601
72197,375
61071,362
61070,4222
61073,4222
61072,362
61075,48
61074,66
61077,15253
61076,360
61079,32
61078,4222
25349,162
25348,267
25343,27
25342,27
25341,724
25340,269
25347,213
25346,114
25345,545
25344,44
70359,98
76248,503
64519,1883
64518,2039
64511,5655
64510,1660
64513,152
64512,1570
64515,1029
64514,111
64517,77
64516,1029
77405,169
70412,322
16406,230
16404,36
16405,923
16402,416
16403,36
16400,26
16401,291
16408,67
16409,92
53218,586
53219,3532
53214,48
53215,3860
53216,278
53210,157
53211,433
53212,312
53213,135
49266,1716
49267,5240
24122,212
24123,162
49262,11343
49263,150
21330,2124
49261,395
24128,592
50118,725
21338,13
49269,1956
09249,428
09240,561
09241,561
09242,428
09243,333
09244,257
09245,323
09246,17
09247,751
08119,331
08113,40
08111,1153
08110,443
08117,53
08116,4
08115,114
08114,331
70419,53
70418,77
88035,239
88036,527
88037,1076
78545,6528
88030,147
78548,346
88031,245
88033,290
27473,468
27472,1173
27471,300
27470,189
27477,89
27476,3721
27475,134
27474,74
27478,1036
81180,100
31310,1547
29066,413
29067,70
29064,451
29065,1286
29062,260
29063,746
29060,886
29061,1847
29068,637
29069,2189
02182,136
02183,7804
02180,7804
02181,72
02186,83
02187,4893
02184,188
02185,54
23208,4346
23209,27
02188,677
02189,151
66005,38
66004,102
66007,165
66006,52
41-09,150
41-08,150
41-07,150
41-06,150
41-05,150
41-04,150
41-03,150
41-01,150
66115,829
31041,93
31040,71
31043,26
31042,131
31045,93
31044,21024
31047,321
31046,71
31049,1778
31048,2816
24465,423
24464,101
24466,696
24461,77
50179,70
24463,228
24462,423
50174,312
50175,296
50176,678
50177,32
50170,189
24468,131
50172,296
50173,150
55528,288
55525,15
55526,1126
55527,21
55520,115
55521,288
55522,143
55523,3193
22153,387
22152,779
22151,5014
22150,3816
22157,129
22156,3816
22155,1897
22154,5014
22158,86
77458,554
77459,170
77454,491
77455,423
77456,842
77457,423
77450,8274
77451,296
77452,491
77453,84
73205,506
73204,649
73207,506
73206,10
73201,183
61468,224
73203,1531
73202,8131
61469,48
73208,13039
67253,972
63178,3630
67250,3550
67257,1858
59496,1822
67256,2214
70158,10305
70159,66
63179,15
70150,237
70151,109
70152,164
67254,1858
70154,455
70155,1697
70156,164
70157,1860
41297,287
41296,287
41295,3128
41294,7133
41293,7133
41292,1487
41291,7133
41290,7133
02407,7804
02406,96
02405,404
02404,404
02403,677
02402,181
02401,404
02400,730
02409,96
02408,7804
91377,114318
87181,55
87180,91
87183,500
87182,79
87185,80
87184,176
87187,535
87186,95
87189,42
87188,1174
66177,3814
59497,524
71209,159
71208,153
71203,171
71202,2211
71201,302
71200,79
71207,153
71206,75
71205,203
71204,1610
66220,83
01176,42
01177,1498
01174,65
01175,928
01172,1498
01173,3061
01170,986
01171,13432
01179,757
30059,125
30058,282
83037,5040
83036,1578
83031,3143
83030,5040
83033,267
83032,779
30051,1048
30050,543
30053,2302
30052,623
30055,45
30054,543
30057,2236
30056,45
76067,1507
95678,64
76069,5150
76260,1507
76261,627
76262,827
76263,1507
38208,34
38209,1331
76266,2471
76267,5998
38204,18
38205,616
38206,3711
38207,449
38200,1056
38203,1300
11201,166
11200,303
11203,3150
11202,857
11205,605
11204,106
11207,2670
11206,2670
11209,51
11208,51
89259,28
19072,780
19073,333
19070,333
19071,50
19076,222
19077,853
19074,8
19075,238
19078,87
19079,222
83-04,150
65009,138
65001,211
65002,4640
65003,49
65004,402
65005,297
65006,0
65007,250
60238,2876
60239,856
60230,1069
60231,3990
60232,488
60233,168
60234,4342
60235,535
60236,218
60237,635
80672,2101
80673,258
80670,176
80671,103
80676,1087
80677,277
80674,722
80675,390
80678,748
80679,90
88126,722
88127,653
88124,76
88125,245
88122,147
71528,2109
88120,148
88121,185
71529,47
88128,290
88129,147
71526,776
17339,723
17338,1206
52327,9306
17336,485
52325,21
17334,85
17333,1313
17332,418
17331,418
17330,1142
95476,10627
53058,207
53059,232
53056,764
53057,247
53054,1647
53055,278
53052,79
53053,68
53050,55
53051,53
69057,8386
69056,5044
69055,5044
59492,785
69053,97
69052,5044
69051,2085
69050,5044
69059,5044
69058,17
80096,1571
80097,256
80094,785
80095,185
80092,724
80093,100
80090,2216
80098,227
80099,130
74164,1650
79268,255
74167,2011
54589,5626
54588,5652
79260,255
54581,1471
54580,1304
54583,928
54582,669
54585,222
54584,5574
54587,221
54586,17
62498,25258
62499,963
62492,363
62493,263
62490,454
62491,1740
62496,2611
62497,1209
62494,263
62495,1778
54057,90
54056,110
54055,116
54054,222
54053,78
54052,26
54051,280
54050,78
54059,246
54058,1471
62140,1778
62141,4259
62142,284
62143,188
62144,298
62145,119
62146,83
62147,83
62148,2592
62149,5676
83038,18627
67519,781
74163,14013
67510,3550
67511,1173
67512,1544
67513,1280
67514,273
67515,6418
67516,314
67517,972
07112,276
07113,161
07110,173
07111,276
07116,8846
07117,132
07114,23
07115,492
07118,609
07119,27
74098,1499
27068,68
27069,201
59265,786
59264,9663
59263,494
59262,3536
59261,461
59260,150
27060,11
27061,1122
27062,905
27063,617
27064,1306
27065,1306
27066,47
27067,167
35038,1835
35039,2737
35030,1122
35031,1819
35032,2435
35033,1260
35034,2431
35035,427
35037,3114
51341,187
51344,1764
51347,222
26339,1317
26338,1317
26333,2806
26332,2806
26331,280
26330,765
26337,918
26336,2031
26335,91
26334,441
57764,1236
57765,350
57767,3875
57760,214
57761,1490
57762,450
57763,273
52047,22
52044,13
52045,9306
36-12,150
36-13,150
52040,6
36-11,150
60173,455
60172,574
60171,868
60170,5057
60177,1193
60176,3990
60175,19113
60174,466
60179,488
60178,344
57492,1500
57493,273
57490,48
57491,1500
57496,174
57497,174
57494,174
57495,923
57498,4108
57499,575
09169,333
09168,428
09165,428
09164,17
09167,104
09166,428
09161,333
09160,428
09163,5775
09162,6
37049,276
37048,78
37043,1365
37042,1159
37041,201
37040,169
37047,2238
37046,63
37045,412
37044,39
30219,623
30218,107
12093,45
30213,2
30212,2236
30211,1121
30210,543
30217,1141
30216,856
30215,107
30214,195
65281,438
47200,105
02831,160
91131,238
59007,450
59006,786
49292,135
68083,1781
68082,1599
68081,1973
68080,2034
68087,546
68086,1416
68085,1416
68084,1446
68089,266
68088,804
03134,770
03135,71
03136,273
03137,429
03130,66
03131,180
03132,49
03133,799
67259,1173
67258,6418
03138,180
03139,75
76062,259
76063,808
76060,627
76066,808
59009,150
76064,1375
76065,35
76068,1370
59008,2314
87095,95
87094,413
87093,171
87092,42
87091,42
87090,79
34020,175
34021,92
34022,3240
34023,2165
34024,2165
34025,1448
34026,175
34027,2898
34028,959
34029,2057
79263,438
91332,1483
79265,2631
79264,738
79267,43
77089,1460
77088,488
77083,36277
77082,1276
77081,2454
77080,60
77087,591
77086,1276
77085,18144
77084,209
07255,2702
07254,8846
07257,146
07256,379
07251,17
07250,305
07253,74
07252,37
07259,1171
07258,69
71310,1402
78227,935
78224,660
71316,197
2A129,70
2A128,70
2A127,70
38468,4025
38469,10
38464,7927
38465,1949
38466,1155
38467,905
38460,740
38462,163
38463,3383
70059,455
70058,1479
70055,1697
70054,1479
70057,237
70056,185
70051,53
70050,455
70053,77
70052,322
36053,385
36052,958
36051,136
36050,273
36057,1700
36056,17
36055,106
36054,106
36059,958
36058,385
33263,1261
33262,2447
33261,376
33260,153
33267,123
33266,1078
33264,1956
71012,250
71013,153
33269,2022
33268,2447
71016,806
71017,47
71014,2451
71015,2451
10251,141
95203,12389
52-10,150
52-11,150
52-12,150
52-13,150
10253,15
52-16,150
52-17,150
87028,18
10252,136
87022,288
10255,255
87020,1454
87021,574
87026,27
87027,180
87024,18
87025,413
02616,96
02617,188
02614,76
02615,76
44056,1643
44057,330
44054,3617
44055,6068
44058,98
44059,210
02618,1231
02619,764
63358,49
63359,53
78590,346
40289,698
40288,97
78591,506
40283,2719
40282,698
40281,2166
40280,193
40287,95
40286,121
40285,333
40284,4113
76545,837
76544,627
76547,1029
63351,4
76541,1660
76540,150
76543,4147
76542,604
76549,535
76548,549
78597,16708
91198,1562
43259,39
43258,168
43255,7
43254,157
43257,157
43256,49
43251,591
43250,57
43253,4
43252,39
52280,54
2A247,1866
52282,18
52284,22
52285,48
2A240,0
52287,49
52288,14
52289,76
2A249,341
60379,410
60378,410
60375,4342
60374,488
60377,250
60376,322
60371,156
60370,4346
60373,2160
60372,344
11410,605
11411,605
11412,2
11413,605
11414,77
11415,166
11416,605
11417,2670
11418,822
11419,26
16298,325
16297,416
16296,329
16295,291
16294,145
16293,69
16292,625
16291,1849
16290,230
50238,2136
44211,1305
24348,317
02131,730
50232,310
46029,1022
46028,355
49039,1213
49038,260
49037,260
49036,260
46027,702
46026,124
46021,3690
46020,40
46023,124
46022,356
64270,2174
64271,53
64272,358
64273,52
64274,189
64275,189
64276,51
64277,1313
64279,1868
49228,111
12143,17
12142,206
12141,19
12140,1841
12147,17
12146,17759
12145,3805
12144,56
12149,19
12148,117
90026,209
90027,1742
90024,1742
45049,295
90022,340
90023,105
90020,1108
90021,316
45042,295
45043,2887
45040,50
45041,382
45046,13527
45047,2400
45044,557
45045,2400
10439,226
10438,226
29239,1589
21373,189
10431,64
10430,169
10433,136
10432,64
10435,1564
29232,43963
10437,123
10436,169
63138,2850
49221,188
81257,2154
63132,46
21376,213
63130,332
63131,505
63136,63
63137,90
63134,447
49227,170
62841,2137
62840,263
62843,362
62842,5436
62845,647
49224,249
62847,1211
62846,807
62849,743
62848,953
21375,19
81256,291
86234,54
81255,2745
86235,249
77034,84
86237,390
86230,25
86231,390
86233,880
24212,120
24213,162
24210,130
24211,423
24216,97
24217,200
24214,322
24215,84
24218,21
24219,61
62265,593
62264,133
62267,313
62266,454
62261,814
62260,1696
62263,53629
62262,1143
62269,801
62268,1443
86239,880
34222,2057
34223,1405
34220,1088
34221,1314
34226,1297
34227,2898
34224,1405
34225,166
79063,190
79062,708
34228,72
34229,72
79066,376
79064,738
35179,732
35178,855
35175,427
35174,470
35177,3527
35176,475
35171,1145
35170,249
35173,3527
35172,993
07097,3954
07096,74
07095,191
07094,2048
07093,17
07092,2702
07091,8846
07090,2702
07099,1171
07098,2702
91645,4988
91649,576
91648,344
44154,3171
51414,601
51415,99
51416,68
51417,2732
51410,308
51411,362
51412,115
51413,1764
51418,1384
51419,38
22328,165
22320,165
22321,86
22322,40
22323,468
22324,2845
22325,744
22326,273
22327,10766
24-24,150
24-25,150
24-20,150
24-21,150
24-22,150
24-23,150
27299,1944
27298,1045
27293,153
27292,8
27291,51
27290,617
27297,153
27296,8
27295,159
27294,946
61185,195
61184,24
32338,297
32339,1858
61181,87
61180,362
61183,26
61182,63
32332,257
32333,206
32330,170
32331,217
32336,121
32337,71
32334,1858
32335,196
06058,279
06059,454
06054,3840
06055,2032
06056,28
06057,760
06050,4742
06051,49
06052,15
06053,28
21293,189
25580,1505
25583,93
25582,1473
25585,103
25584,93
25587,179
25586,1369
25589,44
25588,44
26160,2806
26161,6
26166,918
26167,9
26164,9
26165,1414
57517,277
57516,1367
57515,715
57514,220
57513,277
57512,383
57511,5925
57510,383
57519,923
57518,160
33468,1188
14129,4
14128,326
14127,2357
14126,232
14125,1784
14124,248
14123,1784
14122,1687
14121,153
14120,342
81160,173
21296,4
11319,3
11318,668
71018,2109
71019,884
11313,3095
11312,31
71010,2451
76387,588
76386,727
76385,978
71011,250
76383,535
76382,4147
76381,359
76380,535
76389,361
76388,4147
48175,18
51548,84
48174,11
27690,158
48177,472
78073,7032
55047,3193
78071,342
48176,9
78077,480
78076,614
55046,75
48171,13
55045,3193
48170,27
55044,16
48173,27
55043,587
48172,5
55042,3193
39324,102
39325,565
39326,180
39327,1427
39320,430
39321,241
39322,180
39323,101
55040,14
39328,282
39329,39
91109,8945
62610,963
62611,2558
62612,1542
82-15,150
82-14,150
62613,1778
82-11,150
82-10,150
82-13,150
82-12,150
88379,185
88378,133
88377,38
88376,527
88375,148
88374,650
88373,689
88372,689
88371,555
88370,147
87029,180
87023,176
2A085,88
2A089,0
77168,122
77169,4946
77164,93
77165,480
77166,2396
77167,49
77161,6251
77162,561
77163,78
44052,803
44053,856
44050,2658
95008,195
44051,220
02612,152
02613,152
02610,9218
57205,901
02036,292
02037,7804
02034,4102
02035,677
02032,181
02033,131
02030,355
02031,1540
02038,72
02039,136
42054,12
42055,1100
42056,1185
17-25,150
42050,412
17-23,150
42052,1446
17-21,150
80207,185
80206,2428
80205,56
80204,95
42058,213
42059,1100
80201,185
80200,151
15200,56
85189,2119
85188,427
85182,1278
85181,113
85180,1278
85187,1278
85186,830
85185,175
85184,267
67249,3550
10141,12
10140,141
10143,64
10142,157
10145,23
10144,69
10147,148
10146,23
10149,1672
10148,1277
70247,31
13-26,150
70242,53
13-25,150
73124,8131
45204,343
45205,254
45206,132
45207,132
45200,559
45201,660
45202,1239
45203,2023
45208,8254
45209,382
67397,403
73128,13039
73129,912
14246,144
14244,1908
14245,587
14242,1784
14243,2517
14240,469
14241,727
14248,697
14249,1687
78505,614
11108,106
57099,35
76546,535
11102,166
70356,164
11103,51
11101,142
60409,2745
65468,50
65469,23
70358,10305
65462,221
65463,23
65460,1049
65461,87
65466,49
65467,402
65464,297
65465,40
43048,19
43049,286
43044,20
43045,11149
43046,431
43047,55
43040,811
43041,1860
43042,15
43043,39
46278,61
46279,194
46274,61
46275,6
46276,29
46277,270
46270,40
46271,595
46272,124
46273,595
17283,965
17282,279
17281,203
17280,1142
17287,203
17286,43
17285,350
17284,1142
17289,604
17288,1898
94019,10746
94018,87425
57069,901
57067,2355
57066,160
57065,461
57064,1490
57063,361
57062,1609
57061,5699
57060,174
64335,5655
64334,696
64337,77
64336,14
64331,77
64330,14
64332,229
64339,2174
64338,1029
60658,106
60659,856
60652,97
60653,1310
60650,3990
60651,1003
60656,161
60657,5084
60654,410
60655,5084
80566,117
80565,724
80562,724
80563,79
80560,2428
80561,748
80568,256
80569,150
62650,1054
62651,276
62652,549
62653,513
62654,2412
62655,1696
62656,969
62657,996
62658,513
62659,362
48139,11
48138,305
48131,9
48130,63
48133,13
48132,26
48135,17
48134,27
48137,1473
48136,1
67028,3612
67029,690
67020,1280
67021,1753
67022,1393
67023,13476
67025,305
67026,1280
67027,1280
78278,542
78276,1567
89176,28
63305,152
63304,43
63307,1747
63306,9164
63301,466
63300,9236
63303,3
63302,2429
63309,17
63308,676
24397,101
24396,292
24395,269
24394,81
24393,61
24392,84
24391,202
24390,216
50246,189
50247,312
50244,529
50245,70
50242,1481
50243,3247
24399,423
24398,104
81235,1082
77368,3246
77369,1309
77366,767
77367,1021
77364,767
77365,591
77363,1750
77360,99
77361,1567
66081,102
66080,4
66083,52
66082,102
66085,65
66084,3814
66086,165
66089,165
66088,475
81230,2611
81233,454
81232,1111
80824,592
51599,124
51598,2732
55038,14
55039,3193
51591,798
51590,81
55034,214
51592,601
51595,14
51594,14
51597,308
51596,193
80187,258
73289,506
73288,73831
73285,981
73284,1783
73287,204
73286,390
73281,1055
73280,5
73283,912
73282,1055
80182,277
80183,425
51627,166
51626,390
51625,71
51624,650
51623,795
51622,474
51621,187
51620,187
51629,795
51628,390
27158,1944
27159,352
27154,1036
27155,6
27156,201
27157,352
27150,2023
27151,946
27152,158
27153,723
02331,404
02330,142
25428,7270
02332,313
02335,1418
02334,290
02337,202
02336,1991
02339,54
02338,188
25420,114
25421,209
25426,93
25427,653
25424,103
25425,2362
68338,1285
41142,130
32105,1858
32104,266
32107,534
32106,90
32101,699
32100,297
32103,90
32102,53
02487,730
08-01,150
02485,9218
02484,280
32109,170
32108,206
02481,128
02480,188
68334,3981
56077,1623
56076,186
56075,1412
56074,859
56073,126
56072,643
56071,316
56070,403
56079,2472
56078,1677
57306,4108
57307,1482
57304,4073
57305,317
57302,118
57303,3380
57300,146
57301,321
57308,720
57309,1367
33058,3282
33059,1261
84076,4781
84077,648
84070,357
76324,837
84072,843
84073,40
33050,3343
33051,3957
33052,10394
33053,662
33054,2119
33055,795
33056,8655
33057,166
41219,31
41218,149
41217,1359
41216,258
41215,487
41214,258
41213,108
41212,3128
41211,1359
41210,72
67302,6418
40168,901
40169,97
40166,391
40167,11
40164,97
40165,13
40162,193
40163,44
40160,163
40161,29
14080,61
14081,469
14082,232
14083,232
14084,326
14085,1737
14086,2090
14087,1908
14088,403
14089,1687
67306,1280
59527,5193
58174,74
08418,40
08419,61
58175,60
08412,26
08413,40
08410,213
08411,96
08416,1153
08417,185
08415,53
58177,144
58170,44
14034,1687
58172,12
58173,12
18167,72
18166,602
18165,42
18164,87
18163,93
18162,93
18161,87
18160,102
54-18,150
18169,1206
18168,41
38284,2492
38285,60
38286,60
38-17,150
38280,24
38281,4703
38282,2888
38283,449
38288,2685
38289,15
2B319,290
2B318,290
11100,74
47307,48
47306,992
47305,152
47304,6784
47303,168
47302,75
47301,70
47300,1792
28344,1602
47309,76
47308,441
76196,1375
76197,361
76194,151
76195,727
76192,284
11104,9
76190,278
76191,410
28347,731
76198,588
76199,359
15029,14
15028,781
52286,76
76179,1029
15021,148
15020,59
15022,64
15025,137
15024,53
15027,14
15026,13
39489,210
39488,1427
39481,1403
39480,1427
39483,123
39482,241
39485,23
39484,296
39487,184
39486,210
76170,361
76171,150
39157,1299
39156,180
39155,252
39154,180
39153,1403
39151,9
39150,9622
91195,1312
39159,494
39158,123
31360,131
31361,2342
31362,1211
31363,142
31364,14757
31365,321
31366,2816
31367,1211
31368,1547
31369,93
86087,129
86086,84
86085,129
86084,25
86083,260
86082,208
86081,256
86080,260
86089,129
86088,1396
21138,1758
21139,73
21130,2124
21131,378
21132,493
21133,493
21134,245
21135,335
21136,13
21137,322
08193,96
08192,40
55560,255
55561,83
81307,228
55563,52
78474,614
62412,218
62413,3874
62410,263
62411,188
62416,1696
62414,119
62415,175
62418,454
62419,478
85069,779
80018,1571
80019,130
80016,2428
80017,2216
80014,277
80015,2216
85060,2029
80013,130
80010,291
80011,906
59449,3718
56032,2472
56034,771
54501,42
54500,228
54502,78
54505,369
54504,288
54507,5652
54506,928
54509,2188
54508,246
91-05,150
91191,3664
59151,648
59150,1919
59153,1226
59152,2132
59155,6596
59154,2504
59157,183
59156,1333
59159,648
59158,3718
95355,1251
95353,1599
95352,4455
95351,3105
85301,830
85300,2659
85303,244
85302,1836
74147,2011
21317,427
74146,7489
11003,2670
11002,115
11001,769
28242,468
11007,6
11006,15
11005,455
07302,513
28249,2730
28248,243
11009,546
11008,2
07301,160
07300,289
2B238,584
2B239,92
2B236,318
07307,609
2B234,3
2B235,0
2B233,32
2B230,0
2B231,1543
74148,744
07305,244
07304,161
07309,305
22-13,150
51020,650
22-11,150
22-10,150
51025,827
22-16,150
51027,187
22-14,150
51029,362
51028,222
22-19,150
61332,122
61333,362
61330,75
61331,204
61336,195
61337,121
61335,115
61338,115
61339,139
46025,61
21313,13
46024,1022
49035,1040
49034,150
49033,150
49032,4784
49031,615
49030,1075
25152,240
25153,1473
25150,653
25151,62
25156,150
25157,6240
25154,269
25155,114
25159,545
46-15,150
46-14,150
46-17,150
46-16,150
46-11,150
46-10,150
46-13,150
46-12,150
67-11,150
16363,43
16362,145
16361,625
16360,923
16366,538
16365,42
16364,69
16369,1346
16368,418
26-14,150
26-13,150
26-12,150
26-11,150
26-10,150
26-19,150
81303,88
21273,189
21272,423
49181,966
21270,1662
21277,59
21276,11
49185,1557
49184,1561
63402,87
63403,275
49189,724
49188,1557
63406,678
63407,52
63404,3630
63405,834
81006,70
81007,72
81004,44166
71437,461
81002,3108
81003,27
81001,70
81008,100
81009,160
68009,2037
68008,709
68002,1416
68001,2181
68007,709
68006,1416
68005,150
68004,2034
62755,2093
62754,298
62757,5676
62756,2031
62751,1480
62750,4259
62753,6742
62752,963
62759,1443
62758,4465
08254,25
08255,365
08256,213
08257,443
08250,78
08251,443
08252,97
08259,213
2A351,1631
81125,26
66128,4
66129,128
23129,23
23128,89
23125,10
23124,74
23127,32
23126,107
23121,79
23120,82
23123,75
23122,107
72189,231
72188,529
90025,1742
72181,100000
72180,529
72183,297
72182,287
72185,4246
72184,376
72187,2160
72186,487
31162,2816
31163,485
31160,72069
31161,2816
31166,5279
31167,136
31164,177
31165,11773
31168,109
31169,1341
90028,1742
90029,2636
79320,376
50039,207
50038,312
24584,77
24585,35
24582,78
24580,688
24581,162
50031,333
50030,462
50033,333
50032,224
50035,52
50034,8208
50037,54
50036,258
61475,50
55208,83
61477,43
56-17,150
61471,195
61470,224
61473,224
61472,2214
55201,239
55200,3193
29238,419
61479,224
55204,118
55207,4409
2A357,0
29237,5215
22298,86
22299,10766
29236,219
22294,86
22295,86
22296,387
22297,244
22290,86
22291,1030
22292,244
22293,833
29234,3975
29233,3975
10434,1564
29230,106
73326,1055
73327,390
73324,506
63139,90
73322,204
73323,10
73320,1531
73321,1783
73328,2144
73329,2144
71249,1033
71248,1102
34-23,150
63133,157
88401,245
88400,857
71243,207
88403,857
71242,228
88402,653
72318,935
63135,9236
72319,1010
88407,40
88406,650
88409,1076
85268,1551
85269,384
85266,1377
85267,175
85264,673
85265,384
85262,252
85260,565
62844,313
72310,2455
72311,1049
25215,362
25214,874
25217,653
25216,874
25211,103
25210,923
25213,301
25212,2343
25219,986
25218,62
74314,864
74315,4650
74312,5551
74313,1499
74310,1467
74311,2086
05149,56
05148,154
05147,154
05146,13
05145,56
05144,7
05143,279
05142,7
05141,154
05140,184
04236,16
04237,22
04234,184
04235,22
04233,400
04230,100
04231,400
79322,2224
71364,99
71365,749
71366,749
71367,2109
71360,776
71361,461
02698,730
02699,313
02696,131
02697,236
02694,35
02695,292
71368,28
02693,161
02690,151
02691,26373
33159,776
33158,2119
33155,24
33154,1956
33157,905
33156,508
33151,123
33150,139
33153,1188
33152,1429
58130,12
71092,2109
71093,99
71090,1807
71091,197
58131,253
71097,90
71094,1102
71095,461
71098,34
71099,806
58132,12
60-06,150
60-07,150
60-04,150
60-05,150
60-02,150
60-03,150
60-01,150
60-09,150
58133,89
01349,2423
01348,965
01341,2549
01340,2549
01343,459
01342,3740
01345,6089
01344,27009
01347,6738
01346,1167
03277,125
03276,71
03275,107
03274,49
03273,489
03272,180
03271,1716
03270,84
03279,2476
03278,125
58135,27
14549,150
14548,571
14541,232
14540,6173
14543,150
14542,951
14545,2357
14544,326
14547,111
14546,357
38129,616
38128,10
38121,2492
38120,3711
38125,34
38124,1699
38127,34
38126,8542
31445,21024
31444,177
31447,136
31446,13768
31441,339
31440,305
31443,142
31442,1810
31449,3539
31448,10393
11322,22
11323,2670
11320,13
11321,9
11326,23
11327,455
11324,3150
11325,166
89118,68
89119,26
11328,106
11329,222
81265,72
19139,22
19138,196
19137,124
19136,50
19135,688
19134,30
19133,9
19132,119
19131,36
19130,50
67425,6418
47117,238
47114,110
47115,110
47112,2007
47113,152
47110,2007
47111,133
91463,1312
47118,2007
47119,3
86051,57
83079,3916
83078,170
91339,12059
80738,258
80737,277
80736,79
80735,176
80734,390
80733,2428
80732,425
80730,906
88243,653
88242,527
88241,245
88240,1065
88247,2478
88246,857
88245,290
88244,141
88249,527
88248,47
64489,53
52208,66
64488,1029
52200,47
52201,22
52203,168
52204,76
52205,290
52206,165
52207,54
53159,232
53158,142
95539,5088
53153,586
53152,312
53151,207
53150,3860
53157,442
53156,385
53155,433
53154,135
21079,335
21078,17
21075,11
21074,1758
21077,4
21076,213
21071,335
21070,493
21073,44
21072,335
64142,5655
64143,111
64140,1300
64141,85
64146,229
64147,1313
64144,177
64145,2174
64148,2174
64149,202
86298,258
86299,1241
80193,291
80192,2101
80191,592
80190,880
80197,2216
80196,79
80195,150
80194,150
80199,2216
80198,176
55454,316
55456,143
55457,54
55450,52
55452,316
55453,15
62597,169
62596,1168
58169,44
58168,43
62593,596
62592,775
62591,263
62590,1696
58163,55
58162,9
58161,27
58160,325
58167,12
58166,39
58165,44
58164,852
68102,113
68103,1062
68100,1416
68101,258
68106,127
54310,119
54311,2188
54312,5626
54313,246
54314,383
54315,258
54316,90
54317,90
54318,485
68105,1416
79069,298
79068,98
51283,187
07019,8846
07018,26
07017,244
07016,276
07015,201
07014,160
07013,305
07012,37
07011,17
07010,7610
87-05,150
87-04,150
87-07,150
87-01,150
87-03,150
87-02,150
79061,1057
60473,593
79060,200
60470,250
59340,512
59341,54
59342,320
59343,10316
59344,3396
59345,949
59346,6159
59347,320
59348,1043
59349,249
95091,2928
95094,134
2B009,45
55449,118
55448,16
55443,239
55442,16
2B003,2
2B002,45
2B005,2
55446,4409
2B007,3
55444,288
50541,5243
50540,615
50543,737
50542,60
50545,354
50544,180
50546,354
50549,291
50548,52
2A254,0
61109,345
61108,87
61105,19
61104,100
